contact_id,response_date,agent_satisfaction,csat,issue_resolved
c44004,2020-06-18 11:39:08.000000,10,10,True
c43834,2020-06-17 22:52:10.000000,4,3,False
c43837,2020-06-17 22:03:07.000000,10,9,True
c44932,2020-06-18 10:07:28.000000,8,8,False
c44717,2020-06-18 07:09:50.000000,10,10,True
c44561,2020-06-20 07:52:21.000000,1,1,False
c45716,2020-06-18 08:35:47.000000,8,7,False
c46129,2020-06-18 14:05:45.000000,2,5,False
c43390,2020-06-17 20:08:11.000000,8,10,False
c43988,2020-06-18 03:25:32.000000,10,10,True
c43406,2020-06-17 20:38:17.000000,10,9,True
c44125,2020-06-17 23:56:21.000000,9,9,True
c43930,2020-06-18 08:11:31.000000,8,9,True
c43648,2020-06-18 13:19:30.000000,3,3,False
c44274,2020-06-18 06:56:34.000000,10,10,True
c43745,2020-06-18 07:27:58.000000,10,10,True
c44101,2020-06-18 05:40:01.000000,5,4,False
c44239,2020-06-18 00:49:29.000000,10,10,True
c45576,2020-06-18 05:05:37.000000,5,5,True
c44562,2020-06-18 01:03:45.000000,10,10,True
c43426,2020-06-17 20:23:48.000000,10,8,True
c43744,2020-06-18 18:21:15.000000,10,10,True
c46040,2020-06-23 17:41:10.000000,10,10,True
c46074,2020-06-18 08:02:36.000000,10,10,True
c43457,2020-06-18 06:40:55.000000,9,9,True
c43729,2020-06-21 09:30:24.000000,9,9,True
c43303,2020-06-18 06:30:50.000000,8,9,True
c44156,2020-06-18 07:36:32.000000,10,10,True
c43400,2020-06-17 20:19:57.000000,10,10,True
c44072,2020-06-18 07:51:59.000000,10,10,True
c45074,2020-06-18 07:08:38.000000,10,10,True
c46009,2020-06-18 08:51:33.000000,1,1,False
c44049,2020-06-17 23:05:00.000000,10,10,True
c43938,2020-06-17 23:27:38.000000,10,10,False
c44076,2020-06-18 08:56:51.000000,10,10,False
c44120,2020-06-20 12:10:15.000000,2,1,False
c46113,2020-06-18 09:02:28.000000,10,10,True
c44676,2020-06-18 13:03:34.000000,10,10,True
c44994,2020-06-18 09:10:09.000000,10,10,True
c44212,2020-06-18 00:06:42.000000,7,6,False
c43309,2020-06-17 19:56:09.000000,8,10,True
c43674,2020-06-18 11:02:10.000000,3,5,False
c45492,2020-06-18 07:00:33.000000,10,10,True
c45993,2020-06-18 10:16:32.000000,9,9,True
c45201,2020-06-18 07:54:23.000000,8,8,True
c45338,2020-06-18 05:12:46.000000,10,10,True
c44271,2020-06-18 06:32:29.000000,1,1,False
c45110,2020-06-18 07:12:52.000000,10,10,True
c43555,2020-06-18 05:41:43.000000,10,10,True
c44513,2020-06-18 03:25:20.000000,6,5,False
c44876,2020-06-18 03:20:47.000000,10,10,True
c44394,2020-06-18 17:56:41.000000,10,6,True
c45111,2020-06-18 16:12:56.000000,1,1,False
c43671,2020-06-18 07:58:50.000000,10,10,True
c44280,2020-06-18 05:37:56.000000,10,9,True
c45536,2020-06-18 08:14:00.000000,10,10,True
c44537,2020-06-18 06:58:22.000000,10,9,True
c44599,2020-06-18 21:59:37.000000,10,10,True
c45797,2020-06-18 11:12:42.000000,10,10,True
c44781,2020-06-18 04:17:58.000000,10,10,True
c43364,2020-06-17 19:19:16.000000,10,9,True
c45423,2020-06-18 20:19:43.000000,8,8,True
c45710,2020-06-18 06:36:33.000000,9,9,True
c43329,2020-06-17 20:04:24.000000,10,8,True
c44425,2020-06-18 10:11:43.000000,10,10,False
c43572,2020-06-17 21:37:39.000000,10,10,True
c46033,2020-06-18 10:08:32.000000,10,10,True
c44179,2020-06-18 07:20:37.000000,6,7,False
c44518,2020-06-25 12:05:32.000000,6,6,True
c44553,2020-06-18 15:55:51.000000,10,8,True
c44301,2020-06-18 08:13:41.000000,7,8,True
c45898,2020-06-18 07:54:02.000000,5,9,False
c44987,2020-06-18 06:56:45.000000,10,10,True
c45896,2020-06-18 13:02:52.000000,10,10,True
c44094,2020-06-18 09:56:44.000000,10,10,True
c44684,2020-06-18 04:03:05.000000,10,10,True
c43640,2020-06-18 14:10:46.000000,5,1,False
c45705,2020-06-18 06:34:11.000000,6,7,True
c44390,2020-06-18 06:24:54.000000,10,9,True
c44624,2020-06-18 07:03:13.000000,10,10,True
c43437,2020-06-17 20:16:49.000000,10,9,True
c45788,2020-06-19 14:41:17.000000,10,10,True
c46026,2020-06-18 09:02:19.000000,6,5,False
c43508,2020-06-17 20:50:42.000000,10,10,True
c43944,2020-06-18 12:44:05.000000,2,1,False
c45541,2020-06-18 09:09:56.000000,8,9,True
c43327,2020-06-17 19:02:33.000000,10,10,True
c43436,2020-06-17 20:08:30.000000,10,1,False
c45004,2020-06-18 08:43:27.000000,3,3,False
c43456,2020-06-17 20:09:41.000000,10,10,True
c46078,2020-06-18 08:31:43.000000,10,10,True
c45582,2020-06-18 06:09:50.000000,10,10,True
c44438,2020-06-18 08:17:19.000000,5,3,False
c44721,2020-06-18 06:19:37.000000,9,7,False
c46070,2020-06-18 14:08:48.000000,10,10,True
c45616,2020-06-18 09:32:01.000000,10,10,True
c45968,2020-06-18 14:32:36.000000,10,10,True
c45645,2020-06-18 09:13:53.000000,8,7,False
c43656,2020-06-18 12:50:42.000000,10,10,True
c43527,2020-06-18 05:19:40.000000,10,10,True
c46027,2020-06-18 08:55:28.000000,3,3,False
c46016,2020-06-18 11:15:00.000000,9,9,True
c44308,2020-06-18 05:04:12.000000,10,10,False
c45399,2020-06-19 12:13:09.000000,10,8,True
c43428,2020-06-18 06:10:00.000000,9,8,True
c45196,2020-06-18 18:19:16.000000,10,10,True
c43348,2020-06-17 20:45:59.000000,10,9,True
c45672,2020-06-18 07:30:52.000000,10,10,True
c44797,2020-06-18 03:41:13.000000,10,10,True
c44213,2020-06-18 09:58:37.000000,10,10,True
c43774,2020-06-18 04:59:52.000000,10,10,True
c43755,2020-06-17 22:27:25.000000,10,8,True
c43579,2020-06-17 21:37:43.000000,10,10,True
c43845,2020-06-18 07:02:12.000000,8,8,False
c43906,2020-06-18 06:10:16.000000,10,10,True
c44570,2020-06-23 06:26:50.000000,9,9,True
c45105,2020-06-18 16:51:58.000000,10,10,True
c45572,2020-06-18 06:05:45.000000,10,10,False
c43589,2020-06-18 07:56:22.000000,10,10,True
c44950,2020-06-18 04:24:19.000000,10,10,True
c45650,2020-06-18 11:17:44.000000,10,10,True
c46023,2020-06-18 19:49:34.000000,10,7,True
c45491,2020-06-18 05:29:59.000000,10,9,True
c43342,2020-06-19 10:38:04.000000,10,10,True
c44343,2020-06-18 05:34:58.000000,10,10,True
c43415,2020-06-17 22:59:16.000000,9,9,True
c45475,2020-06-18 05:05:48.000000,1,1,False
c45153,2020-06-24 17:45:24.000000,10,10,True
c44986,2020-06-18 15:39:45.000000,1,1,False
c45661,2020-06-18 13:18:30.000000,9,7,True
c44350,2020-06-18 12:35:44.000000,1,1,False
c45120,2020-06-18 05:26:37.000000,10,10,True
c43513,2020-06-17 21:30:58.000000,10,9,True
c44168,2020-06-18 08:33:16.000000,7,7,False
c46124,2020-06-18 21:37:40.000000,10,10,True
c46634,2020-06-19 07:46:07.000000,10,10,True
c48068,2020-06-19 06:08:04.000000,10,10,True
c48785,2020-06-19 08:24:52.000000,10,10,True
c46828,2020-06-22 07:06:02.000000,10,9,True
c48480,2020-06-19 07:29:38.000000,10,9,True
c46633,2020-06-19 15:15:21.000000,10,10,True
c48824,2020-06-19 11:30:08.000000,1,1,False
c48340,2020-06-19 06:11:58.000000,9,10,True
c47205,2020-06-19 10:13:25.000000,9,8,True
c47311,2020-06-24 07:58:57.000000,4,3,False
c46636,2020-06-19 06:08:12.000000,2,2,False
c47359,2020-06-19 18:46:55.000000,10,10,True
c48691,2020-06-19 07:06:26.000000,10,10,True
c46511,2020-06-19 09:51:34.000000,1,1,False
c48541,2020-06-19 12:35:23.000000,10,10,True
c48831,2020-06-19 09:00:59.000000,9,9,True
c47076,2020-06-19 10:08:55.000000,10,10,True
c46536,2020-06-19 05:41:20.000000,5,3,True
c47961,2020-06-19 10:41:33.000000,9,8,True
c46445,2020-06-18 20:42:51.000000,10,10,True
c47286,2020-06-19 01:30:57.000000,10,4,False
c48063,2020-06-19 08:07:10.000000,8,8,False
c48019,2020-06-22 07:17:35.000000,1,1,False
c48492,2020-06-19 06:40:57.000000,10,10,True
c48135,2020-06-19 05:27:01.000000,9,10,True
c46341,2020-06-19 06:19:30.000000,10,10,True
c48385,2020-06-19 17:12:56.000000,1,1,False
c48830,2020-06-20 17:22:34.000000,10,10,True
c48701,2020-06-19 07:03:48.000000,9,9,True
c46416,2020-06-18 20:38:30.000000,10,9,True
c47734,2020-06-21 15:27:58.000000,9,7,True
c47194,2020-06-20 12:46:56.000000,8,8,False
c48474,2020-06-19 16:06:48.000000,10,10,True
c48570,2020-06-19 06:28:34.000000,3,2,False
c46456,2020-06-18 22:18:20.000000,1,1,False
c48867,2020-06-19 08:11:19.000000,10,9,True
c48310,2020-06-19 17:25:49.000000,8,9,True
c47516,2020-06-19 18:38:14.000000,10,10,True
c48284,2020-06-19 05:58:27.000000,6,7,False
c47302,2020-06-19 06:52:35.000000,10,10,True
c46598,2020-06-18 22:06:11.000000,1,1,False
c47729,2020-06-19 06:37:34.000000,10,8,False
c48918,2020-06-19 09:08:18.000000,10,10,True
c47334,2020-06-19 07:36:37.000000,9,9,True
c46812,2020-06-19 06:07:46.000000,10,9,True
c47978,2020-06-19 11:30:26.000000,10,10,True
c48244,2020-06-19 07:35:43.000000,7,5,False
c48432,2020-06-19 11:12:34.000000,10,10,True
c48893,2020-06-19 08:46:52.000000,5,4,False
c47322,2020-06-19 10:52:10.000000,10,10,True
c46904,2020-06-19 06:14:51.000000,8,9,False
c47854,2020-06-19 06:13:32.000000,10,10,True
c48628,2020-06-19 13:27:45.000000,7,6,False
c47798,2020-06-19 08:38:28.000000,6,5,False
c47947,2020-06-19 09:18:51.000000,9,7,True
c48887,2020-06-19 13:47:37.000000,10,3,False
c48651,2020-06-19 07:14:05.000000,10,9,True
c48456,2020-06-19 06:25:10.000000,10,10,True
c46914,2020-06-21 08:13:19.000000,10,10,True
c48660,2020-06-24 17:53:55.000000,10,10,True
c46868,2020-06-19 09:35:25.000000,9,8,True
c48203,2020-06-19 09:39:27.000000,5,8,True
c47990,2020-06-19 07:09:40.000000,10,10,True
c48743,2020-06-19 07:26:48.000000,10,8,True
c47600,2020-06-19 06:47:08.000000,10,10,True
c49050,2020-06-19 10:13:24.000000,10,10,True
c47936,2020-06-19 06:11:56.000000,10,10,True
c46826,2020-06-18 22:51:35.000000,1,2,False
c47002,2020-06-19 11:32:43.000000,10,9,False
c48934,2020-06-19 09:31:23.000000,10,10,True
c46974,2020-06-19 10:13:28.000000,9,8,False
c46850,2020-06-18 22:24:48.000000,6,6,False
c48161,2020-06-19 07:24:27.000000,10,9,True
c47534,2020-06-19 08:07:03.000000,10,10,True
c48334,2020-06-22 07:47:26.000000,10,10,True
c47512,2020-06-19 05:59:37.000000,10,9,True
c48715,2020-06-20 07:53:36.000000,10,8,False
c48662,2020-06-19 07:40:04.000000,10,10,True
c46907,2020-06-19 08:44:48.000000,3,2,False
c46275,2020-06-18 22:33:58.000000,10,9,True
c47489,2020-06-19 05:12:37.000000,4,4,False
c46861,2020-06-19 06:21:28.000000,10,10,True
c48328,2020-06-19 05:15:04.000000,4,5,False
c46508,2020-06-19 07:03:44.000000,10,9,True
c46873,2020-06-19 01:03:25.000000,10,10,True
c48418,2020-06-19 08:34:46.000000,10,10,True
c46839,2020-06-21 13:30:45.000000,9,9,True
c47443,2020-06-19 08:04:04.000000,10,10,True
c48536,2020-06-19 06:18:44.000000,9,10,True
c48606,2020-06-19 13:16:13.000000,6,5,False
c46769,2020-06-18 23:19:44.000000,10,10,False
c48980,2020-06-19 10:38:56.000000,10,10,True
c48577,2020-06-19 06:07:05.000000,10,10,True
c46723,2020-06-18 22:03:55.000000,10,10,True
c46905,2020-06-19 05:28:36.000000,9,9,True
c48999,2020-06-19 10:05:05.000000,10,10,True
c48852,2020-06-19 08:10:49.000000,8,7,False
c46528,2020-06-18 23:12:43.000000,7,7,True
c48674,2020-06-19 16:04:17.000000,10,9,True
c46517,2020-06-19 05:19:52.000000,10,10,True
c46984,2020-06-19 04:53:52.000000,10,10,True
c47056,2020-06-19 02:30:22.000000,8,6,False
c47892,2020-06-19 03:10:17.000000,10,10,True
c48071,2020-06-19 07:22:41.000000,10,9,True
c49008,2020-06-19 12:06:50.000000,10,10,True
c49042,2020-06-19 09:15:21.000000,10,10,True
c48345,2020-07-07 19:51:04.000000,10,10,True
c47283,2020-06-19 07:23:21.000000,10,10,True
c46454,2020-06-20 12:03:30.000000,10,9,True
c48100,2020-06-19 11:17:12.000000,10,10,False
c47636,2020-06-19 02:05:43.000000,10,10,True
c47560,2020-06-19 02:06:00.000000,10,10,True
c48669,2020-06-19 13:18:08.000000,9,9,True
c46276,2020-06-18 19:08:52.000000,9,8,True
c47339,2020-06-19 00:21:30.000000,4,7,False
c47023,2020-06-19 09:43:32.000000,7,5,True
c49059,2020-06-19 14:41:31.000000,10,10,True
c48823,2020-06-19 08:23:26.000000,10,10,True
c46761,2020-06-18 23:50:18.000000,10,10,True
c46762,2020-06-19 06:54:01.000000,8,9,True
c48538,2020-06-19 17:08:17.000000,5,4,False
c47537,2020-06-19 04:23:13.000000,10,10,True
c46294,2020-06-19 06:29:04.000000,10,10,True
c47488,2020-06-19 06:05:52.000000,9,9,True
c46901,2020-06-19 05:55:08.000000,10,7,False
c47497,2020-06-19 15:09:46.000000,5,4,False
c48529,2020-06-19 10:22:37.000000,9,8,True
c47094,2020-06-19 10:21:48.000000,1,1,False
c46193,2020-06-18 19:33:50.000000,9,8,True
c46625,2020-06-18 21:04:37.000000,8,7,True
c48282,2020-06-19 06:36:56.000000,10,10,True
c46751,2020-06-19 06:23:28.000000,2,3,False
c47257,2020-06-19 04:19:35.000000,10,10,True
c48928,2020-06-19 08:05:15.000000,1,1,False
c46594,2020-06-18 21:39:16.000000,10,9,True
c47255,2020-06-19 04:34:25.000000,8,7,True
c48965,2020-06-19 10:28:40.000000,10,10,True
c46990,2020-06-19 08:10:22.000000,8,9,False
c48297,2020-06-19 06:41:57.000000,10,10,True
c46450,2020-06-18 20:43:21.000000,10,10,True
c48955,2020-06-19 15:45:59.000000,10,10,True
c48050,2020-06-19 09:19:35.000000,10,10,True
c48501,2020-06-21 22:06:14.000000,10,10,True
c48842,2020-06-20 05:50:47.000000,10,10,True
c48150,2020-06-19 09:47:11.000000,10,10,True
c48608,2020-06-19 06:06:33.000000,10,9,True
c46601,2020-06-22 00:59:22.000000,7,7,False
c49058,2020-06-19 09:12:38.000000,10,10,True
c47106,2020-06-19 00:09:33.000000,10,9,True
c47398,2020-06-19 14:25:26.000000,10,10,True
c48861,2020-06-19 16:45:37.000000,9,10,True
c47615,2020-06-19 07:17:28.000000,10,9,True
c47020,2020-06-24 06:46:43.000000,1,1,False
c47542,2020-06-19 12:56:41.000000,10,10,True
c47223,2020-06-19 07:03:47.000000,6,2,False
c46840,2020-06-22 18:54:45.000000,10,8,True
c46696,2020-06-18 23:00:30.000000,10,10,True
c48466,2020-06-24 06:26:17.000000,9,9,True
c47078,2020-06-18 23:07:36.000000,2,4,False
c47963,2020-06-19 04:57:31.000000,10,9,True
c46578,2020-06-18 21:09:53.000000,1,3,False
c47387,2020-06-19 21:02:44.000000,1,1,False
c48704,2020-06-19 19:06:33.000000,3,8,False
c48924,2020-06-19 08:15:54.000000,1,1,False
c47638,2020-06-19 06:37:44.000000,10,9,False
c48291,2020-06-19 07:43:03.000000,8,9,True
c51456,2020-06-20 14:13:43.000000,10,10,True
c49105,2020-06-20 13:24:38.000000,9,8,True
c49651,2020-06-25 12:54:26.000000,10,10,True
c51319,2020-06-20 20:17:04.000000,10,10,True
c49174,2020-06-20 05:31:56.000000,1,1,False
c51839,2020-06-22 07:08:05.000000,1,1,False
c50238,2020-06-20 10:48:53.000000,10,10,True
c49368,2020-06-19 20:08:33.000000,10,10,True
c51958,2020-06-23 09:02:33.000000,7,2,False
c50998,2020-06-20 08:54:12.000000,10,10,False
c49322,2020-06-20 09:20:27.000000,10,10,True
c49423,2020-06-19 21:43:39.000000,10,10,True
c51835,2020-06-20 11:49:18.000000,10,10,True
c49683,2020-06-20 08:18:54.000000,8,8,True
c51474,2020-06-20 14:10:19.000000,10,10,True
c51551,2020-06-20 06:28:36.000000,10,10,True
c50244,2020-06-23 11:50:29.000000,5,3,False
c51828,2020-06-21 20:16:05.000000,10,10,True
c51781,2020-06-24 19:57:42.000000,9,9,False
c49835,2020-06-20 15:38:31.000000,8,9,True
c51485,2020-06-20 09:53:20.000000,10,10,True
c49993,2020-06-20 08:23:48.000000,10,10,True
c52056,2020-06-20 09:05:59.000000,10,10,True
c51546,2020-06-20 08:13:46.000000,9,8,True
c51364,2020-06-20 09:15:58.000000,10,8,True
c51460,2020-06-20 05:43:28.000000,10,9,False
c49138,2020-06-22 06:01:52.000000,7,5,False
c51914,2020-06-20 17:00:55.000000,10,10,True
c49367,2020-06-19 20:24:13.000000,8,8,True
c49068,2020-06-19 18:57:58.000000,10,10,True
c49311,2020-06-19 20:26:47.000000,10,10,True
c49373,2020-06-20 07:45:56.000000,9,8,False
c50819,2020-06-20 06:27:17.000000,3,3,False
c49695,2020-06-20 09:40:11.000000,10,10,True
c51370,2020-06-20 05:14:02.000000,8,8,False
c51363,2020-06-20 08:39:43.000000,10,10,False
c51997,2020-06-20 09:39:52.000000,9,1,False
c51014,2020-06-20 04:28:18.000000,10,10,True
c50907,2020-06-20 04:14:48.000000,10,10,True
c51816,2020-06-20 07:35:03.000000,10,10,True
c50942,2020-06-20 04:58:47.000000,10,10,True
c50277,2020-06-20 10:36:43.000000,10,10,True
c49528,2020-06-19 21:05:44.000000,9,9,True
c50534,2020-06-24 06:27:40.000000,8,9,False
c51214,2020-06-20 07:49:25.000000,7,5,True
c51471,2020-06-25 18:12:21.000000,10,10,True
c51808,2020-06-20 08:03:26.000000,10,10,False
c49448,2020-06-20 05:11:57.000000,8,10,False
c50120,2020-06-21 19:22:55.000000,1,1,False
c51604,2020-06-20 07:15:15.000000,9,9,True
c50502,2020-06-20 07:08:11.000000,2,1,False
c50971,2020-06-20 07:01:41.000000,10,9,True
c50567,2020-06-20 09:58:15.000000,3,3,False
c50966,2020-06-20 03:02:37.000000,10,10,True
c51392,2020-06-20 07:53:53.000000,10,10,True
c51455,2020-06-20 10:04:06.000000,10,9,True
c51714,2020-06-20 06:50:58.000000,10,8,True
c50740,2020-06-23 04:39:20.000000,1,1,False
c50651,2020-06-20 02:32:35.000000,8,8,True
c51570,2020-06-20 11:57:37.000000,10,10,True
c50252,2020-06-20 00:08:08.000000,10,10,True
c49663,2020-06-20 10:08:07.000000,10,10,True
c52058,2020-06-20 09:20:57.000000,10,10,True
c50533,2020-06-20 04:40:37.000000,10,9,True
c49824,2020-06-21 12:43:10.000000,10,10,True
c49415,2020-06-20 14:46:43.000000,1,1,False
c51755,2020-06-20 14:03:22.000000,10,10,True
c50545,2020-06-20 08:20:42.000000,10,10,True
c49201,2020-06-20 07:24:22.000000,5,5,True
c49433,2020-06-19 21:10:07.000000,4,4,False
c51585,2020-06-20 08:28:36.000000,10,10,True
c49560,2020-06-20 14:08:38.000000,10,10,True
c51499,2020-06-20 10:20:52.000000,10,10,True
c49942,2020-06-23 13:04:00.000000,10,10,True
c50490,2020-06-20 16:37:25.000000,10,8,True
c51491,2020-06-20 10:56:43.000000,10,10,False
c49353,2020-06-19 20:47:35.000000,8,10,True
c49204,2020-06-19 19:31:50.000000,10,10,True
c50118,2020-06-20 06:26:22.000000,10,8,True
c49555,2020-06-20 04:44:06.000000,10,10,True
c50857,2020-06-20 23:49:05.000000,5,1,False
c51986,2020-06-20 11:09:26.000000,10,10,True
c49175,2020-06-19 22:21:50.000000,10,9,True
c51154,2020-06-20 04:53:50.000000,10,10,True
c49521,2020-06-20 18:32:37.000000,10,10,True
c51761,2020-06-20 08:09:52.000000,1,1,False
c50248,2020-06-20 20:54:18.000000,10,10,True
c51178,2020-06-21 08:26:50.000000,7,5,False
c51436,2020-06-20 08:49:19.000000,10,10,True
c51464,2020-06-20 14:06:31.000000,10,10,True
c50564,2020-06-20 08:53:48.000000,10,10,True
c51934,2020-06-20 10:16:26.000000,7,6,False
c49286,2020-06-20 06:31:41.000000,6,9,True
c49267,2020-06-19 20:09:44.000000,5,4,False
c50435,2020-06-20 09:54:37.000000,9,9,True
c51567,2020-06-21 17:35:51.000000,10,10,True
c49792,2020-06-20 20:07:46.000000,3,4,False
c49878,2020-06-19 23:16:41.000000,10,10,True
c51705,2020-06-20 17:52:37.000000,10,10,True
c51167,2020-06-20 10:43:54.000000,10,10,True
c51203,2020-06-20 05:05:38.000000,8,7,True
c51411,2020-06-20 06:59:16.000000,7,3,False
c51684,2020-06-20 06:08:35.000000,10,10,True
c50430,2020-06-22 10:05:41.000000,10,10,True
c49530,2020-06-20 07:30:27.000000,1,1,False
c51469,2020-06-20 07:51:40.000000,10,10,False
c50287,2020-06-20 08:18:45.000000,10,10,True
c50648,2020-06-20 14:03:23.000000,10,10,False
c49081,2020-06-20 04:52:16.000000,10,10,True
c51665,2020-06-21 18:17:22.000000,10,10,True
c51061,2020-06-20 07:53:10.000000,10,10,True
c49140,2020-06-19 19:05:31.000000,10,8,True
c50099,2020-06-20 00:45:25.000000,10,10,True
c51181,2020-06-20 07:57:06.000000,7,1,False
c52068,2020-06-20 10:34:43.000000,10,10,True
c51706,2020-06-20 06:12:48.000000,9,8,False
c49076,2020-06-19 19:58:52.000000,10,10,True
c50170,2020-06-20 16:03:06.000000,7,6,False
c52062,2020-06-20 12:20:39.000000,9,8,False
c50990,2020-06-21 09:31:30.000000,1,1,False
c51691,2020-06-25 05:33:14.000000,10,10,True
c50116,2020-06-20 08:21:42.000000,7,6,False
c51773,2020-06-20 13:22:15.000000,10,10,True
c50111,2020-06-20 12:36:05.000000,7,6,False
c49609,2020-06-21 20:58:21.000000,9,8,True
c49525,2020-06-20 11:08:21.000000,10,9,True
c50401,2020-06-20 05:57:44.000000,9,9,True
c51194,2020-06-20 07:15:59.000000,9,9,True
c49918,2020-06-20 09:35:16.000000,10,10,True
c49617,2020-06-20 07:36:11.000000,10,9,False
c50115,2020-06-20 00:04:27.000000,10,10,True
c51643,2020-06-21 02:19:51.000000,1,1,False
c50241,2020-06-20 08:20:18.000000,10,7,False
c51687,2020-06-29 10:20:14.000000,9,9,True
c50342,2020-06-20 06:17:28.000000,9,9,True
c51490,2020-06-20 08:14:39.000000,8,1,False
c49095,2020-06-19 20:54:53.000000,9,10,True
c51586,2020-06-20 07:16:37.000000,10,10,False
c50117,2020-06-20 00:21:30.000000,10,8,True
c51994,2020-06-22 14:41:10.000000,9,10,True
c51992,2020-06-20 11:07:59.000000,10,10,True
c51215,2020-06-20 08:32:51.000000,8,8,True
c49202,2020-06-19 20:38:25.000000,10,10,True
c50673,2020-06-20 11:38:11.000000,4,4,False
c49855,2020-06-20 06:01:02.000000,10,10,True
c51419,2020-06-21 12:56:06.000000,10,10,False
c51822,2020-06-20 08:07:47.000000,10,8,True
c51671,2020-06-20 10:14:52.000000,9,10,False
c49128,2020-06-20 05:50:20.000000,10,8,True
c51741,2020-06-20 11:26:54.000000,1,2,False
c50462,2020-06-20 03:18:28.000000,10,10,True
c51877,2020-06-20 13:43:34.000000,10,10,True
c53904,2020-06-22 06:40:09.000000,9,9,True
c54811,2020-06-23 13:39:02.000000,10,10,True
c54693,2020-06-23 08:47:15.000000,10,8,False
c54435,2020-06-22 04:41:32.000000,10,10,True
c53997,2020-06-22 00:02:19.000000,10,10,True
c53847,2020-06-21 20:14:34.000000,10,10,True
c54649,2020-06-22 08:49:23.000000,10,10,True
c54674,2020-06-22 09:55:15.000000,8,8,True
c54720,2020-06-22 08:54:00.000000,10,9,True
c54129,2020-06-22 04:33:05.000000,10,10,True
c54405,2020-06-22 20:26:13.000000,10,10,True
c54043,2020-06-21 23:02:39.000000,10,9,True
c54781,2020-06-22 08:16:56.000000,1,1,False
c54208,2020-06-22 11:19:55.000000,10,10,True
c53782,2020-06-22 03:38:44.000000,9,1,False
c54530,2020-06-22 05:21:32.000000,9,9,False
c54316,2020-06-22 06:27:02.000000,10,10,True
c54302,2020-06-22 05:32:33.000000,10,10,True
c54473,2020-06-22 22:31:36.000000,8,7,False
c53851,2020-06-22 03:30:43.000000,10,9,False
c54045,2020-06-22 05:31:40.000000,10,10,True
c54757,2020-06-22 16:28:36.000000,8,10,True
c54203,2020-06-22 06:35:48.000000,1,1,False
c54487,2020-06-22 10:28:19.000000,1,3,False
